date,state,new_cases,new_deaths,new_vaccinations,tests_performed,positive_rate,hospitalized_patients,icu_patients,mobility_index,temperature,humidity,population_density
2021-05-18,Delhi,39702,200,7390,1071954,0.037,3167,229,55.07,32.7,49.8,862
2021-05-19,Delhi,40286,719,37596,1047436,0.0385,1423,594,78.68,32.3,55.1,862
2021-05-20,Delhi,39968,751,22106,1278976,0.0312,2392,688,34.85,22.6,72.4,862
2021-05-21,Delhi,39577,660,20159,1424772,0.0278,1209,399,97.61,35.1,57.5,862
2021-05-22,Delhi,40401,336,21244,1373634,0.0294,1615,553,65.56,27.3,63.4,862
2021-05-23,Delhi,39431,430,34983,1104068,0.0357,1385,630,51.07,26.2,59.2,862
2021-05-24,Delhi,39599,410,42606,791980,0.05,1915,541,98.95,23.4,71.0,862
2021-05-25,Delhi,39801,386,31852,1353234,0.0294,2573,781,40.59,40.0,79.7,862
2021-05-26,Delhi,39221,464,45063,588315,0.0667,2330,295,35.22,18.5,62.7,862
2021-05-27,Delhi,39342,461,30250,1101576,0.0357,2839,563,75.23,26.4,82.7,862
2021-05-28,Delhi,38406,279,6074,960150,0.04,1242,258,35.71,27.7,78.4,862
2021-05-29,Delhi,38519,610,47725,770380,0.05,1500,393,41.02,22.0,55.1,862
2021-05-30,Delhi,38825,411,16763,1087100,0.0357,2663,762,37.35,25.5,50.6,862
2021-05-31,Delhi,38876,313,20499,1360660,0.0286,2336,578,37.19,38.3,41.9,862
2021-06-01,Delhi,38589,756,45118,1350615,0.0286,1768,451,78.65,21.5,54.0,862
2021-06-02,Delhi,38138,307,5772,800898,0.0476,1841,398,74.45,23.5,62.2,862
2021-06-03,Delhi,37392,705,38355,635664,0.0588,1838,316,76.13,35.8,87.3,862
2021-06-04,Delhi,37798,597,10932,755960,0.05,1273,530,71.28,24.8,42.0,862
2021-06-05,Delhi,38166,601,16220,1068648,0.0357,1487,502,95.8,19.5,71.8,862
2021-06-06,Delhi,37452,722,46358,749040,0.05,1249,213,85.44,27.1,90.4,862
2021-06-07,Delhi,36467,346,15938,1385746,0.0263,1665,656,47.88,30.6,78.1,862
2021-06-08,Delhi,36987,698,46858,776727,0.0476,1171,532,72.15,25.5,83.2,862
2021-06-09,Delhi,36171,629,11836,1012788,0.0357,2319,529,53.99,39.3,59.1,862
2021-06-10,Delhi,35555,184,10461,675545,0.0526,1492,590,30.03,37.1,80.3,862
2021-06-11,Delhi,36139,476,45051,1373282,0.0263,1742,268,30.64,30.1,56.1,862
2021-06-12,Delhi,35517,563,24931,532755,0.0667,2730,677,53.94,28.0,83.6,862
2021-06-13,Delhi,34980,617,40904,839520,0.0417,1659,605,56.38,26.9,47.5,862
2021-06-14,Delhi,34165,473,10373,1298270,0.0263,1499,258,79.21,26.5,71.0,862
2021-06-15,Delhi,34573,660,38546,1071763,0.0323,1300,394,63.5,34.9,50.7,862
2021-06-16,Delhi,33961,527,37322,882986,0.0385,2346,383,85.33,27.2,75.6,862
2021-06-17,Delhi,33701,583,6696,674020,0.05,1153,190,69.89,22.3,94.1,862
2021-06-18,Delhi,33428,377,24420,1303692,0.0256,1058,428,95.96,22.8,44.3,862
2021-06-19,Delhi,32892,544,15858,1249896,0.0263,1035,583,74.09,22.1,53.9,862
2021-06-20,Delhi,33278,568,33868,499170,0.0667,1912,457,69.11,19.6,62.6,862
2021-06-21,Delhi,32835,331,28955,755205,0.0435,2539,478,45.9,29.9,48.0,862
2021-06-22,Delhi,32256,168,44718,645120,0.05,2085,596,82.95,26.9,82.1,862
2021-06-23,Delhi,31352,450,25868,532984,0.0588,1056,410,90.7,27.6,78.7,862
2021-06-24,Delhi,31178,197,39917,530026,0.0588,2178,171,99.92,20.8,82.6,862
2021-06-25,Delhi,31037,559,41130,465555,0.0667,2409,599,95.11,24.0,43.3,862
2021-06-26,Delhi,30681,176,24363,1196559,0.0256,972,195,90.47,18.7,56.4,862
2021-06-27,Delhi,30144,407,23286,874176,0.0345,2154,555,97.67,36.0,73.4,862
2021-06-28,Delhi,29202,261,45946,671646,0.0435,1257,350,56.97,33.1,58.5,862
2021-06-29,Delhi,29283,446,32047,468528,0.0625,2229,296,79.06,21.8,89.2,862
2021-06-30,Delhi,28870,357,33142,952710,0.0303,1898,477,38.43,20.1,86.8,862
2021-07-01,Delhi,28161,236,48468,816669,0.0345,968,202,80.21,27.4,81.4,862
2021-07-02,Delhi,27744,423,17946,693600,0.04,1598,266,31.09,37.9,78.9,862
2021-07-03,Delhi,27509,156,22020,797761,0.0345,898,431,78.58,38.2,49.1,862
2021-07-04,Delhi,27517,152,9387,880544,0.0312,1964,426,36.63,19.2,67.8,862
2021-07-05,Delhi,27319,435,37408,573699,0.0476,1999,191,72.4,34.9,91.6,862
2021-07-06,Delhi,26147,269,22889,392205,0.0667,1318,468,96.54,19.5,78.5,862
2021-07-07,Delhi,25683,172,42348,693441,0.037,1609,397,71.81,31.8,72.0,862
2021-07-08,Delhi,25428,261,44106,762840,0.0333,864,505,92.35,18.9,87.4,862
2021-07-09,Delhi,25101,177,30269,778131,0.0323,1607,400,65.4,39.3,66.9,862
2021-07-10,Delhi,24423,408,35196,854805,0.0286,785,423,50.24,36.5,67.1,862
2021-07-11,Delhi,24379,338,21768,487580,0.05,1193,476,94.81,39.9,68.1,862
2021-07-12,Delhi,23595,451,13384,802230,0.0294,1743,337,99.23,39.6,66.1,862
2021-07-13,Delhi,23618,225,24434,614068,0.0385,749,388,33.59,23.8,67.4,862
2021-07-14,Delhi,23098,256,29942,369568,0.0625,1164,365,32.9,18.7,65.5,862
2021-07-15,Delhi,22353,338,21734,335295,0.0667,820,113,32.08,37.1,65.2,862
2021-07-16,Delhi,22112,152,14134,420128,0.0526,1259,389,99.56,33.7,75.3,862
2021-07-17,Delhi,21581,405,47877,410039,0.0526,1580,108,66.01,35.2,50.0,862
2021-07-18,Delhi,21434,245,39060,600152,0.0357,1211,315,66.17,28.5,86.3,862
2021-07-19,Delhi,20748,132,14406,373464,0.0556,741,278,97.45,19.3,63.2,862
2021-07-20,Delhi,20103,257,26661,321648,0.0625,784,256,96.42,29.1,92.8,862
2021-07-21,Delhi,20197,158,35778,626107,0.0323,911,294,71.44,23.3,76.4,862
2021-07-22,Delhi,19582,311,10078,665788,0.0294,1105,110,55.14,35.9,83.5,862
2021-07-23,Delhi,19290,368,31926,578700,0.0333,1516,141,38.44,37.3,61.1,862
2021-07-24,Delhi,18760,220,49347,694120,0.027,1355,349,82.33,19.1,46.5,862
2021-07-25,Delhi,17556,178,32374,596904,0.0294,1061,114,97.22,29.7,63.7,862
2021-07-26,Delhi,17498,248,47045,542438,0.0323,619,328,87.3,22.7,89.8,862
2021-07-27,Delhi,17361,296,15822,295137,0.0588,1130,136,34.07,30.0,60.9,862
2021-07-28,Delhi,17033,164,16424,664287,0.0256,649,121,40.1,37.5,69.3,862
2021-07-29,Delhi,16508,198,21165,363176,0.0455,759,286,43.8,35.7,43.1,862
2021-07-30,Delhi,16144,91,45814,452032,0.0357,748,234,36.0,26.7,60.4,862
2021-07-31,Delhi,15715,205,34224,345730,0.0455,1245,153,78.75,26.1,69.3,862
2021-08-01,Delhi,15285,299,30525,596115,0.0256,810,223,45.64,36.1,53.7,862
2021-08-02,Delhi,14941,196,38113,493053,0.0303,809,137,51.53,18.2,41.5,862
2021-08-03,Delhi,15191,200,10434,501303,0.0303,1170,238,46.62,32.8,46.1,862
2021-08-04,Delhi,14575,243,29326,568425,0.0256,912,225,61.16,22.9,64.1,862
2021-08-05,Delhi,14184,191,12651,312048,0.0455,834,101,56.91,35.4,63.2,862
2021-08-06,Delhi,13633,88,26378,231761,0.0588,570,183,88.11,29.7,81.0,862
2021-08-07,Delhi,13401,110,23650,281421,0.0476,522,185,61.13,28.6,63.6,862
2021-08-08,Delhi,13601,81,29220,231217,0.0588,1073,110,73.54,29.8,89.3,862
2021-08-09,Delhi,12914,248,27975,258280,0.05,434,239,52.14,34.3,55.2,862
2021-08-10,Delhi,12523,161,18439,475874,0.0263,474,125,36.09,36.0,49.3,862
2021-08-11,Delhi,11497,112,37174,252934,0.0455,350,77,97.26,26.6,61.3,862
2021-08-12,Delhi,11085,99,29546,354720,0.0312,614,175,68.56,18.8,84.2,862
2021-08-13,Delhi,11267,118,14354,326743,0.0345,508,165,83.91,25.3,58.7,862
2021-08-14,Delhi,11204,131,38798,358528,0.0312,560,175,74.9,34.3,70.3,862
2021-08-15,Delhi,10326,132,12743,175542,0.0588,561,97,44.08,24.6,80.8,862
2021-08-16,Delhi,10245,79,42459,399555,0.0256,524,168,44.11,23.9,61.9,862
2021-08-17,Delhi,10031,112,34622,280868,0.0357,702,79,95.96,29.0,55.6,862
2021-08-18,Delhi,9406,102,30817,244556,0.0385,735,140,86.6,23.0,43.5,862
2021-08-19,Delhi,9839,172,36957,285331,0.0345,601,103,88.15,33.3,50.2,862
2021-08-20,Delhi,9353,85,12790,327355,0.0286,584,89,74.99,21.1,89.1,862
2021-08-21,Delhi,8992,138,48555,179840,0.05,389,178,98.9,38.6,40.8,862
2021-08-22,Delhi,8617,63,13376,198191,0.0435,637,114,40.66,22.9,51.1,862
2021-08-23,Delhi,8369,150,10956,318022,0.0263,350,116,90.57,24.5,61.0,862
2021-08-24,Delhi,7694,81,40561,238514,0.0323,499,114,89.03,38.2,89.5,862
2021-08-25,Delhi,7494,62,14407,134892,0.0556,520,53,51.23,30.6,58.2,862
2021-08-26,Delhi,7701,53,29065,246432,0.0312,400,65,62.33,28.7,65.2,862
2021-08-27,Delhi,7865,86,40814,141570,0.0556,389,99,93.59,21.7,45.8,862
2021-08-28,Delhi,7477,121,7382,231787,0.0323,591,80,56.42,37.9,87.3,862
2021-08-29,Delhi,6738,92,49135,175188,0.0385,449,120,97.39,25.7,92.7,862
2021-08-30,Delhi,6657,113,38741,199710,0.0333,397,69,32.38,29.7,72.2,862
2021-08-31,Delhi,6147,97,8925,153675,0.04,329,107,39.67,28.8,82.9,862
2021-09-01,Delhi,6402,95,28720,224070,0.0286,316,43,30.34,20.0,48.5,862
2021-09-02,Delhi,5726,83,45956,108794,0.0526,428,68,77.1,28.1,90.2,862
2021-09-03,Delhi,6065,92,7028,90975,0.0667,279,38,75.22,38.8,67.9,862
2021-09-04,Delhi,6004,68,8514,102068,0.0588,296,63,43.15,19.9,88.7,862
2021-09-05,Delhi,5440,41,14468,190400,0.0286,266,31,84.21,30.0,79.3,862
2021-09-06,Delhi,5590,34,12281,190060,0.0294,389,107,89.25,23.1,59.2,862
2021-09-07,Delhi,5008,82,12332,180288,0.0278,215,74,55.52,28.4,42.5,862
2021-09-08,Delhi,4999,73,25918,149970,0.0333,349,36,32.65,37.6,65.8,862
2021-09-09,Delhi,5656,110,45695,164024,0.0345,313,81,41.91,23.6,89.8,862
2021-09-10,Delhi,4388,55,37089,100924,0.0435,131,52,57.93,37.0,86.2,862
2021-09-11,Delhi,4209,78,48026,92598,0.0455,307,32,53.86,33.0,90.8,862
2021-09-12,Delhi,3939,75,31948,78780,0.05,307,64,88.04,34.6,72.3,862
2021-09-13,Delhi,4301,23,25538,73117,0.0588,260,26,38.3,28.6,86.9,862
2021-09-14,Delhi,4208,72,37666,88368,0.0476,243,72,44.4,29.9,73.8,862
2021-09-15,Delhi,3851,23,5137,77020,0.05,190,26,57.09,20.2,88.8,862
2021-09-16,Delhi,3345,29,12555,53520,0.0625,231,18,34.19,38.2,58.2,862
2021-09-17,Delhi,3504,27,24230,126144,0.0278,188,58,66.48,18.5,66.6,862
2021-09-18,Delhi,3748,48,25391,112440,0.0333,224,54,66.42,24.8,74.7,862
2021-09-19,Delhi,2940,29,35294,108780,0.027,123,30,70.86,31.8,76.8,862
2021-09-20,Delhi,2846,52,14824,85380,0.0333,95,42,49.16,22.4,66.4,862
2021-09-21,Delhi,3392,48,18694,125504,0.027,266,39,98.72,18.9,71.2,862
2021-09-22,Delhi,2978,40,38418,74450,0.04,111,38,67.92,25.8,73.4,862
2021-09-23,Delhi,3403,38,23804,108896,0.0312,108,17,66.67,39.8,64.5,862
2021-09-24,Delhi,2988,20,11948,101592,0.0294,185,25,67.57,36.0,59.7,862
2021-09-25,Delhi,2584,48,46314,95608,0.027,106,18,42.64,20.0,91.7,862
2021-09-26,Delhi,2167,11,18871,32505,0.0667,112,11,52.66,33.4,52.6,862
2021-09-27,Delhi,2648,32,6808,63552,0.0417,83,44,56.87,29.9,52.7,862
2021-09-28,Delhi,2798,22,16950,95132,0.0294,163,31,50.52,27.9,56.0,862
2021-09-29,Delhi,2393,22,31872,52646,0.0455,128,36,88.62,38.7,48.3,862
2021-09-30,Delhi,2501,45,24493,77531,0.0323,196,42,48.35,21.9,49.5,862
2021-10-01,Delhi,2610,30,45962,54810,0.0476,137,15,44.15,35.5,81.7,862
2021-10-02,Delhi,1512,27,10243,54432,0.0278,72,24,70.22,19.3,40.7,862
2021-10-03,Delhi,1448,7,42399,44888,0.0323,88,8,39.24,33.9,57.0,862
2021-10-04,Delhi,1566,27,39347,54810,0.0286,114,17,72.58,18.1,71.7,862
2021-10-05,Delhi,1220,7,49217,45140,0.027,39,15,76.73,21.3,94.1,862
2021-10-06,Delhi,2020,20,33237,72720,0.0278,152,23,96.15,34.0,88.7,862
2021-10-07,Delhi,1486,27,25478,22290,0.0667,115,11,60.92,38.3,65.4,862
2021-10-08,Delhi,1776,28,12093,62160,0.0286,126,9,72.28,30.8,83.0,862
2021-10-09,Delhi,1501,23,37491,45030,0.0333,71,29,65.12,27.0,94.6,862
2021-10-10,Delhi,1311,25,45224,23598,0.0556,96,12,64.42,19.9,78.5,862
2021-10-11,Delhi,1255,14,40108,37650,0.0333,45,25,84.03,26.8,71.3,862
2021-10-12,Delhi,1474,24,13433,23584,0.0625,116,14,70.39,33.4,54.9,862
2021-10-13,Delhi,1329,25,6940,46515,0.0286,69,10,91.25,22.9,41.9,862
2021-10-14,Delhi,1221,15,6505,21978,0.0556,85,11,73.06,37.2,60.2,862
2021-10-15,Delhi,1056,17,27197,36960,0.0286,64,5,92.95,35.1,42.0,862
2021-10-16,Delhi,1592,26,39874,35024,0.0455,98,13,61.6,29.6,41.5,862
2021-10-17,Delhi,1316,12,19537,22372,0.0588,90,25,95.11,20.8,43.0,862
2021-10-18,Delhi,1303,9,13410,40393,0.0323,40,18,88.26,32.1,43.6,862
2021-10-19,Delhi,1337,26,6247,50806,0.0263,68,25,67.89,37.7,53.8,862
2021-10-20,Delhi,1250,15,42924,30000,0.0417,73,18,71.23,33.3,48.1,862
2021-10-21,Delhi,878,13,27313,28974,0.0303,41,15,72.54,39.3,53.9,862
2021-10-22,Delhi,1018,10,23133,30540,0.0333,57,9,37.32,23.5,64.1,862
2021-10-23,Delhi,1119,13,17874,30213,0.037,51,20,93.73,29.8,67.0,862
2021-10-24,Delhi,480,9,30356,18720,0.0256,25,5,74.84,36.8,88.8,862
2021-10-25,Delhi,991,7,45274,27748,0.0357,45,15,85.54,26.4,57.1,862
2021-10-26,Delhi,740,4,38052,26640,0.0278,47,5,52.49,29.6,58.0,862
2021-10-27,Delhi,673,7,12722,24901,0.027,52,12,76.17,39.7,50.3,862
2021-10-28,Delhi,595,9,26962,9520,0.0625,29,5,73.38,34.0,46.0,862
2021-10-29,Delhi,929,8,35010,24154,0.0385,51,14,75.13,19.6,77.3,862
2021-10-30,Delhi,1153,20,22741,29978,0.0385,50,21,94.12,19.6,52.3,862
2021-10-31,Delhi,1115,15,28545,42370,0.0263,74,19,52.0,22.8,52.4,862
2021-11-01,Delhi,1087,8,16340,40219,0.027,71,8,78.81,30.8,86.8,862
2021-11-02,Delhi,713,10,27276,27094,0.0263,32,11,81.8,22.9,59.5,862
2021-11-03,Delhi,754,13,27643,18850,0.04,55,7,45.65,27.0,42.9,862
2021-11-04,Delhi,720,6,41506,18720,0.0385,23,9,79.57,29.8,43.9,862
2021-11-05,Delhi,429,6,33451,12870,0.0333,15,2,58.42,24.7,54.3,862
2021-11-06,Delhi,618,5,27328,18540,0.0333,45,8,86.03,18.3,46.1,862
2021-11-07,Delhi,966,17,49077,28014,0.0345,35,17,58.64,33.4,70.1,862
2021-11-08,Delhi,271,2,42740,4607,0.0588,13,2,93.19,18.1,62.3,862
2021-11-09,Delhi,589,3,48376,14725,0.04,45,7,98.21,21.4,90.3,862
2021-11-10,Delhi,633,8,21329,13293,0.0476,42,8,70.3,21.8,77.4,862
2021-11-11,Delhi,384,7,16651,14592,0.0263,30,6,33.1,20.4,65.9,862
2021-11-12,Delhi,261,3,38805,7308,0.0357,9,4,49.51,36.2,80.2,862
2021-11-13,Delhi,1037,18,10021,17629,0.0588,75,6,63.2,19.9,48.2,862
2021-11-14,Delhi,219,3,32110,4599,0.0476,12,1,86.79,35.8,78.7,862
2021-11-15,Delhi,828,10,8284,27324,0.0303,51,6,57.84,29.3,68.8,862
2021-11-16,Delhi,1116,11,36703,35712,0.0312,71,13,61.59,35.6,81.6,862
2021-11-17,Delhi,620,3,35260,21080,0.0294,39,5,79.54,25.8,87.8,862
2021-11-18,Delhi,538,4,33339,18830,0.0286,31,9,90.29,18.6,77.9,862
2021-11-19,Delhi,645,5,24062,10320,0.0625,46,5,91.62,19.5,62.5,862
2021-11-20,Delhi,0,0,6342,100,0.0,0,0,45.22,35.5,94.2,862
2021-11-21,Delhi,916,18,38283,17404,0.0526,38,14,96.55,33.3,67.8,862
2021-11-22,Delhi,546,3,25365,11466,0.0476,22,6,65.04,19.2,44.5,862
2021-11-23,Delhi,803,12,42301,27302,0.0294,44,10,92.35,35.1,52.7,862
2021-11-24,Delhi,841,5,22316,21866,0.0385,60,14,87.7,28.3,56.0,862
2021-11-25,Delhi,1257,16,43337,20112,0.0625,81,23,96.08,36.5,43.6,862
2021-11-26,Delhi,520,10,37409,10920,0.0476,33,2,63.56,31.8,55.3,862
2021-11-27,Delhi,785,9,43287,20410,0.0385,55,5,65.83,27.6,61.6,862
2021-11-28,Delhi,525,3,21407,9975,0.0526,28,4,70.31,22.9,46.7,862
2021-11-29,Delhi,285,2,33153,9120,0.0312,9,4,49.33,25.0,48.9,862
2021-11-30,Delhi,1086,7,29623,34752,0.0312,72,21,53.76,32.6,46.4,862
2021-12-01,Delhi,1094,5,49124,35008,0.0312,53,14,33.19,36.6,68.6,862
2021-12-02,Delhi,1675,9,24086,40200,0.0417,82,33,42.62,18.7,79.2,862
2021-12-03,Delhi,785,13,31513,21195,0.037,54,8,93.38,24.7,55.6,862
2021-12-04,Delhi,913,17,31295,19173,0.0476,54,12,46.57,25.0,55.8,862
2021-12-05,Delhi,789,8,39625,28404,0.0278,27,13,73.95,39.2,78.0,862
2021-12-06,Delhi,1235,7,43525,27170,0.0455,63,17,43.02,23.4,70.2,862
2021-12-07,Delhi,756,8,45020,15120,0.05,49,3,65.89,18.1,72.6,862
2021-12-08,Delhi,1487,8,9581,41636,0.0357,80,22,89.75,23.2,69.7,862
2021-12-09,Delhi,1008,10,6668,18144,0.0556,49,14,33.2,27.1,70.8,862
2021-12-10,Delhi,1330,22,9954,29260,0.0455,101,15,75.56,18.4,53.1,862
2021-12-11,Delhi,1121,21,16195,28025,0.04,57,8,31.26,35.1,82.9,862
2021-12-12,Delhi,1419,11,25940,48246,0.0294,109,14,40.33,24.2,91.1,862
2021-12-13,Delhi,1294,6,22396,50466,0.0256,62,12,51.27,35.0,79.8,862
2021-12-14,Delhi,1151,6,49855,40285,0.0286,65,20,96.62,30.2,78.6,862
2021-12-15,Delhi,768,14,32044,21504,0.0357,30,6,36.6,32.7,89.8,862
2021-12-16,Delhi,771,4,20014,30069,0.0256,48,9,75.05,18.8,59.3,862
2021-12-17,Delhi,793,13,13565,20618,0.0385,44,7,71.69,23.9,59.6,862
2021-12-18,Delhi,1596,23,43391,31920,0.05,101,17,71.6,20.1,66.6,862
2021-12-19,Delhi,740,3,35554,28860,0.0256,27,14,95.97,21.5,78.9,862
2021-12-20,Delhi,1793,22,17659,35860,0.05,134,27,65.53,27.9,41.7,862
2021-12-21,Delhi,1783,13,17841,60622,0.0294,82,18,46.5,21.0,74.5,862
2021-12-22,Delhi,1273,6,40258,20368,0.0625,62,8,89.87,36.6,40.3,862
2021-12-23,Delhi,1280,12,20363,19200,0.0667,81,8,87.87,38.7,92.4,862
2021-12-24,Delhi,1445,9,9973,27455,0.0526,84,22,95.14,32.5,65.1,862
2021-12-25,Delhi,2002,38,49518,76076,0.0263,151,37,54.26,26.6,86.1,862
2021-12-26,Delhi,1525,23,33664,44225,0.0345,118,19,47.07,33.0,68.2,862
2021-12-27,Delhi,1341,13,23144,45594,0.0294,58,20,96.04,36.0,46.7,862
2021-12-28,Delhi,1397,23,29148,22352,0.0625,93,19,30.77,29.0,84.7,862
2021-12-29,Delhi,1190,13,6168,42840,0.0278,40,20,89.96,31.0,93.8,862
2021-12-30,Delhi,2348,31,21683,58700,0.04,124,25,43.59,29.8,65.0,862
2021-12-31,Delhi,1630,28,42487,45640,0.0357,66,24,90.89,25.6,43.9,862
2022-01-01,Delhi,1272,23,10194,26712,0.0476,101,19,38.69,27.5,42.4,862
2022-01-02,Delhi,2041,27,19082,67353,0.0303,147,15,67.7,32.2,90.9,862
2022-01-03,Delhi,1548,11,28106,38700,0.04,49,20,75.15,36.5,57.8,862
2022-01-04,Delhi,1607,13,47239,25712,0.0625,49,12,44.71,29.4,48.5,862
2022-01-05,Delhi,1901,37,16497,51327,0.037,84,14,98.9,37.1,60.0,862
2022-01-06,Delhi,1952,22,26535,54656,0.0357,83,22,69.36,26.6,46.6,862
2022-01-07,Delhi,2116,38,13975,50784,0.0417,110,33,98.15,21.7,75.1,862
2022-01-08,Delhi,2109,39,33849,33744,0.0625,143,38,88.24,33.8,81.2,862
2022-01-09,Delhi,2165,37,39349,64950,0.0333,103,36,96.44,23.1,42.7,862
2022-01-10,Delhi,2206,40,49751,81622,0.027,120,21,40.31,22.7,47.4,862
2022-01-11,Delhi,2195,24,22824,32925,0.0667,157,42,68.81,21.4,58.4,862
2022-01-12,Delhi,1710,31,21596,51300,0.0333,130,32,64.23,38.6,40.0,862
2022-01-13,Delhi,2154,16,40344,62466,0.0345,171,36,76.49,38.1,58.5,862
2022-01-14,Delhi,2270,19,17999,36320,0.0625,144,12,89.5,31.5,56.7,862
2022-01-15,Delhi,1891,12,37450,49166,0.0385,97,21,62.92,27.1,68.2,862
2022-01-16,Delhi,2005,39,49331,50125,0.04,81,39,50.73,31.7,85.6,862
2022-01-17,Delhi,2950,14,49435,56050,0.0526,219,41,95.95,30.3,67.5,862
2022-01-18,Delhi,2593,39,7030,54453,0.0476,201,38,83.91,35.4,80.1,862
2022-01-19,Delhi,2271,44,7850,38607,0.0588,169,25,34.36,28.3,70.5,862
2022-01-20,Delhi,2155,36,47072,49565,0.0435,122,27,68.1,32.0,40.9,862
2022-01-21,Delhi,2622,18,12783,73416,0.0357,171,33,74.03,39.4,80.2,862
2022-01-22,Delhi,2012,31,36696,70420,0.0286,64,11,77.1,25.6,51.2,862
2022-01-23,Delhi,2455,47,39995,41735,0.0588,115,19,99.9,25.5,75.3,862
2022-01-24,Delhi,2836,45,43015,45376,0.0625,136,32,71.04,25.2,82.3,862
2022-01-25,Delhi,2768,24,17998,52592,0.0526,104,22,82.72,23.8,83.7,862
2022-01-26,Delhi,2633,16,32458,42128,0.0625,178,46,56.81,21.6,44.2,862
2022-01-27,Delhi,3148,25,10869,94440,0.0333,121,19,84.98,31.5,69.4,862
2022-01-28,Delhi,3502,54,23494,87550,0.04,146,61,41.52,29.7,78.1,862
2022-01-29,Delhi,2877,41,5418,100695,0.0286,181,52,55.58,31.8,78.3,862
2022-01-30,Delhi,3333,49,30952,49995,0.0667,190,33,36.47,20.0,58.7,862
2022-01-31,Delhi,3195,50,30303,89460,0.0357,223,16,43.41,38.8,87.9,862
2022-02-01,Delhi,3297,37,39167,128583,0.0256,230,63,94.45,26.5,83.3,862
2022-02-02,Delhi,2989,37,35562,86681,0.0345,129,39,67.91,27.9,67.4,862
2022-02-03,Delhi,3278,32,49826,75394,0.0435,231,45,80.99,24.9,61.6,862
2022-02-04,Delhi,3766,70,24477,139342,0.027,176,23,65.76,28.7,63.5,862
2022-02-05,Delhi,3487,68,17467,101123,0.0345,205,43,43.05,26.3,83.2,862
2022-02-06,Delhi,3901,75,24758,128733,0.0303,125,41,32.11,18.0,89.3,862
2022-02-07,Delhi,3325,22,28808,53200,0.0625,252,47,41.24,33.0,94.9,862
2022-02-08,Delhi,3944,66,12601,118320,0.0333,265,24,94.8,37.5,72.5,862
2022-02-09,Delhi,3244,56,6925,123272,0.0263,191,24,44.97,39.7,67.2,862
2022-02-10,Delhi,3792,65,22093,83424,0.0455,223,64,31.89,38.7,87.9,862
2022-02-11,Delhi,3814,71,26066,72466,0.0526,253,45,77.03,35.7,86.3,862
2022-02-12,Delhi,3734,32,47283,63478,0.0588,289,30,93.34,22.2,89.2,862
2022-02-13,Delhi,4195,72,20425,130045,0.0323,201,32,58.43,21.2,79.6,862
2022-02-14,Delhi,3781,28,42077,143678,0.0263,219,72,35.48,38.5,51.5,862
2022-02-15,Delhi,4516,65,49990,144512,0.0312,301,46,42.35,18.7,57.9,862
2022-02-16,Delhi,5002,57,21812,165066,0.0303,351,43,64.52,23.1,92.3,862
2022-02-17,Delhi,4674,60,32467,98154,0.0476,187,69,94.52,22.7,71.4,862
2022-02-18,Delhi,4677,60,36924,112248,0.0417,277,42,78.4,24.0,75.9,862
2022-02-19,Delhi,4264,29,38724,140712,0.0303,247,44,79.07,32.5,43.3,862
2022-02-20,Delhi,4416,50,21291,163392,0.027,189,49,91.25,25.9,71.4,862
2022-02-21,Delhi,4179,57,24128,75222,0.0556,211,70,85.02,23.9,54.8,862
2022-02-22,Delhi,4941,94,22535,88938,0.0556,250,69,52.16,32.6,55.9,862
2022-02-23,Delhi,5491,93,19254,170221,0.0323,351,49,62.47,30.4,56.4,862
2022-02-24,Delhi,5146,98,39032,185256,0.0278,368,58,96.19,29.7,80.1,862
2022-02-25,Delhi,5137,29,18365,195206,0.0263,383,90,94.05,27.8,65.0,862
2022-02-26,Delhi,5264,90,30463,178976,0.0294,359,66,48.5,32.2,56.3,862
2022-02-27,Delhi,5245,83,38114,94410,0.0556,418,63,71.88,20.2,92.3,862
2022-02-28,Delhi,5654,78,7935,130042,0.0435,282,35,64.8,24.1,58.7,862
2022-03-01,Delhi,5139,83,9442,82224,0.0625,273,36,72.31,23.1,72.7,862
2022-03-02,Delhi,5296,101,46436,100624,0.0526,377,38,46.06,33.2,54.5,862
2022-03-03,Delhi,5528,69,12747,165840,0.0333,175,96,56.44,25.5,42.4,862
2022-03-04,Delhi,5639,40,21272,112780,0.05,363,45,41.45,23.8,55.6,862
2022-03-05,Delhi,4970,30,6258,79520,0.0625,216,45,56.72,31.0,81.8,862
2022-03-06,Delhi,5237,41,38907,157110,0.0333,193,103,49.95,36.4,50.5,862
2022-03-07,Delhi,5350,27,29694,96300,0.0556,237,63,39.73,28.5,76.8,862
2022-03-08,Delhi,5186,54,43501,145208,0.0357,297,28,53.86,29.6,58.5,862
2022-03-09,Delhi,6112,116,29715,116128,0.0526,343,84,88.56,20.7,93.5,862
2022-03-10,Delhi,5782,95,31422,109858,0.0526,397,92,62.21,25.4,94.4,862
2022-03-11,Delhi,5974,109,13404,173246,0.0345,197,55,31.84,33.0,91.0,862
2022-03-12,Delhi,6371,60,6920,146533,0.0435,504,47,42.84,28.4,87.9,862
2022-03-13,Delhi,6277,39,7317,207141,0.0303,297,55,58.82,27.1,65.2,862
2022-03-14,Delhi,7097,108,9913,262589,0.027,233,87,58.98,18.2,84.9,862
2022-03-15,Delhi,6179,91,7478,98864,0.0625,451,61,72.46,18.3,60.1,862
